data,fault
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.36,2_K3DRJ
-0.36,2_K3DRJ
-0.36,2_K3DRJ
-0.36,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.48,2_K3DRJ
-0.48,2_K3DRJ
-0.48,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.36,2_K3DRJ
-0.36,2_K3DRJ
-0.36,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
-0.4,2_K3DRJ
-0.4,2_K3DRJ
-0.4,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
-0.44,2_K3DRJ
-0.44,2_K3DRJ
-0.44,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.48,2_K3DRJ
-0.48,2_K3DRJ
-0.48,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
-0.28,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
0.31,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
-0.32,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.0300000000000003,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
-0.13,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.6,2_K3DRJ
-0.6,2_K3DRJ
-0.6,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.19,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.35,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.27,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
0.38,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.23,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
0.15,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
-0.0899999999999999,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.0499999999999998,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
-0.2,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
0.42,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
-0.24,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
0.11,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
-0.00999999999999979,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
0.0700000000000003,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
-0.16,2_K3DRJ
